Stellar Mass,Star Formation Rate,Redshift,Muv_int_med,Muv_int_u68,Muv_int_l68
10.010326620795434,33.12000274658203,5,-21.025816551988584,-21.025816551988584,-21.025816551988584
9.906777829109446,41.07851409912109,5,-20.766944572773614,-20.766944572773614,-20.766944572773614
9.754855837548671,31.983139038085938,5,-20.38713959387168,-20.38713959387168,-20.38713959387168
10.161832929492254,22.77135467529297,5,-21.404582323730637,-21.404582323730637,-21.404582323730637
9.651059733043242,36.22187423706055,5,-20.127649332608105,-20.127649332608105,-20.127649332608105
9.665807084498589,30.957748413085938,5,-20.16451771124647,-20.16451771124647,-20.16451771124647
9.857906515048397,44.689231872558594,5,-20.644766287620993,-20.644766287620993,-20.644766287620993
9.93872239698053,34.63539505004883,5,-20.846805992451326,-20.846805992451326,-20.846805992451326
10.25452244748667,58.39202880859375,5,-21.636306118716675,-21.636306118716675,-21.636306118716675
9.928057916007566,23.18648147583008,5,-20.820144790018915,-20.820144790018915,-20.820144790018915
9.681297229429813,38.44886016845703,5,-20.203243073574534,-20.203243073574534,-20.203243073574534
10.02681388663877,43.223480224609375,5,-21.067034716596925,-21.067034716596925,-21.067034716596925
10.019721013320112,16.554466247558594,5,-21.049302533300278,-21.049302533300278,-21.049302533300278
9.71810475591652,18.69826316833496,5,-20.295261889791302,-20.295261889791302,-20.295261889791302
9.968681226543664,32.77204132080078,5,-20.92170306635916,-20.92170306635916,-20.92170306635916
10.09868629470103,44.94123077392578,5,-21.246715736752577,-21.246715736752577,-21.246715736752577
9.994566939637345,73.21146392822266,5,-20.98641734909336,-20.98641734909336,-20.98641734909336
10.009902506513887,55.55375671386719,5,-21.02475626628472,-21.02475626628472,-21.02475626628472
9.696741572331964,15.721187591552734,5,-20.24185393082991,-20.24185393082991,-20.24185393082991
9.784931400495491,28.7614860534668,5,-20.46232850123873,-20.46232850123873,-20.46232850123873
9.780375079597595,16.822616577148438,5,-20.45093769899399,-20.45093769899399,-20.45093769899399
9.786745323165572,15.017444610595703,5,-20.466863307913933,-20.466863307913933,-20.466863307913933
9.73033268533452,32.14532852172852,5,-20.3258317133363,-20.3258317133363,-20.3258317133363
9.8478187243852,31.225669860839844,5,-20.619546810962998,-20.619546810962998,-20.619546810962998
9.770680628515162,7.919371128082275,5,-20.426701571287907,-20.426701571287907,-20.426701571287907
9.831829221617564,22.1044864654541,5,-20.579573054043912,-20.579573054043912,-20.579573054043912
9.99558849693789,40.35436630249024,5,-20.988971242344725,-20.988971242344725,-20.988971242344725
9.789032766798702,0.1123045459389686,5,-20.472581916996752,-20.472581916996752,-20.472581916996752
9.77343321048476,25.146730422973636,5,-20.4335830262119,-20.4335830262119,-20.4335830262119
9.618458389429051,22.810043334960938,5,-20.046145973572628,-20.046145973572628,-20.046145973572628
9.657255364803536,29.03395271301269,5,-20.143138412008838,-20.143138412008838,-20.143138412008838
9.662878811472885,33.64304733276367,5,-20.157197028682212,-20.157197028682212,-20.157197028682212
9.620525748095533,14.241294860839844,5,-20.05131437023883,-20.05131437023883,-20.05131437023883
10.024659530619768,18.21526908874512,5,-21.061648826549423,-21.061648826549423,-21.061648826549423
9.750035449161734,27.46173858642578,5,-20.375088622904336,-20.375088622904336,-20.375088622904336
9.652619567862711,9.640904426574709,5,-20.13154891965678,-20.13154891965678,-20.13154891965678
10.6690719495411,90.3040542602539,5,-22.67267987385275,-22.67267987385275,-22.67267987385275
10.26048657221082,102.10130310058594,5,-21.65121643052705,-21.65121643052705,-21.65121643052705
10.445776476497596,51.24775695800781,5,-22.11444119124399,-22.11444119124399,-22.11444119124399
9.949013355512664,31.1966609954834,5,-20.872533388781658,-20.872533388781658,-20.872533388781658
10.324077260408588,73.4514389038086,5,-21.81019315102147,-21.81019315102147,-21.81019315102147
9.77299151967344,21.614295959472656,5,-20.4324787991836,-20.4324787991836,-20.4324787991836
9.890441079729822,38.3441162109375,5,-20.726102699324557,-20.726102699324557,-20.726102699324557
10.096903013385814,67.66603088378906,5,-21.242257533464535,-21.242257533464535,-21.242257533464535
10.223352726510608,43.42017364501953,5,-21.558381816276523,-21.558381816276523,-21.558381816276523
9.82875392139943,43.36149978637695,5,-20.571884803498577,-20.571884803498577,-20.571884803498577
10.195581334246972,5.090357303619385,5,-21.48895333561743,-21.48895333561743,-21.48895333561743
9.77030852970386,61.6082878112793,5,-20.42577132425965,-20.42577132425965,-20.42577132425965
10.68200710560564,171.98782348632812,5,-22.7050177640141,-22.7050177640141,-22.7050177640141
10.2711724315023,73.95426940917969,5,-21.67793107875575,-21.67793107875575,-21.67793107875575
10.645727694127627,7.645928382873535,5,-22.61431923531907,-22.61431923531907,-22.61431923531907
10.251483390991451,45.43285369873047,5,-21.62870847747863,-21.62870847747863,-21.62870847747863
10.459301966599757,36.335357666015625,5,-22.14825491649939,-22.14825491649939,-22.14825491649939
10.524609537812273,88.92814636230469,5,-22.311523844530683,-22.311523844530683,-22.311523844530683
9.71753754422004,27.829486846923828,5,-20.293843860550098,-20.293843860550098,-20.293843860550098
9.706206987176069,38.92820358276367,5,-20.26551746794017,-20.26551746794017,-20.26551746794017
10.15761919802048,57.252891540527344,5,-21.394047995051203,-21.394047995051203,-21.394047995051203
9.85726973568078,15.395609855651855,5,-20.643174339201952,-20.643174339201952,-20.643174339201952
10.367372526834968,100.84503173828124,5,-21.91843131708742,-21.91843131708742,-21.91843131708742
9.617136819761583,34.84158706665039,5,-20.04284204940396,-20.04284204940396,-20.04284204940396
10.243438342270206,118.49085998535156,5,-21.608595855675517,-21.608595855675517,-21.608595855675517
10.4320795901289,25.23196220397949,5,-22.08019897532225,-22.08019897532225,-22.08019897532225
10.056621142936857,44.00504684448242,5,-21.14155285734214,-21.14155285734214,-21.14155285734214
9.991082736754253,40.160888671875,5,-20.97770684188563,-20.97770684188563,-20.97770684188563
9.905120459033744,30.48952865600586,5,-20.762801147584362,-20.762801147584362,-20.762801147584362
9.62351326429122,45.241024017333984,5,-20.058783160728048,-20.058783160728048,-20.058783160728048
10.647464963524763,77.2932357788086,5,-22.618662408811907,-22.618662408811907,-22.618662408811907
10.563758255736492,92.3937759399414,5,-22.409395639341227,-22.409395639341227,-22.409395639341227
10.675914173487104,138.45608520507812,5,-22.68978543371776,-22.68978543371776,-22.68978543371776
9.64852770687738,34.31292724609375,5,-20.12131926719345,-20.12131926719345,-20.12131926719345
10.284725064450434,63.22306442260742,5,-21.711812661126086,-21.711812661126086,-21.711812661126086
10.40795697832968,148.94122314453125,5,-22.0198924458242,-22.0198924458242,-22.0198924458242
10.32880443491941,63.86345672607422,5,-21.822011087298527,-21.822011087298527,-21.822011087298527
10.340173740525138,34.60434341430664,5,-21.850434351312845,-21.850434351312845,-21.850434351312845
10.129423400670918,64.3331069946289,5,-21.323558501677294,-21.323558501677294,-21.323558501677294
9.86972572632784,56.55698013305664,5,-20.6743143158196,-20.6743143158196,-20.6743143158196
10.212663168049447,71.291015625,5,-21.531657920123617,-21.531657920123617,-21.531657920123617
10.21839877222686,135.06370544433594,5,-21.545996930567153,-21.545996930567153,-21.545996930567153
10.064587967322362,63.19791412353516,5,-21.161469918305905,-21.161469918305905,-21.161469918305905
9.754879097984494,34.09672164916992,5,-20.387197744961234,-20.387197744961234,-20.387197744961234
9.633147629223206,19.383464813232425,5,-20.082869073058013,-20.082869073058013,-20.082869073058013
9.864219125301798,0.7813687324523926,5,-20.660547813254496,-20.660547813254496,-20.660547813254496
10.161687813598247,92.31056213378906,5,-21.40421953399562,-21.40421953399562,-21.40421953399562
9.713589836124914,18.065805435180664,5,-20.283974590312283,-20.283974590312283,-20.283974590312283
9.971452557086158,46.68733215332031,5,-20.928631392715396,-20.928631392715396,-20.928631392715396
10.364232833210812,74.55610656738281,5,-21.91058208302703,-21.91058208302703,-21.91058208302703
9.711208058887722,13.527264595031738,5,-20.278020147219305,-20.278020147219305,-20.278020147219305
10.342470882526744,59.07149124145508,5,-21.856177206316858,-21.856177206316858,-21.856177206316858
10.11026851243549,14.02330493927002,5,-21.275671281088723,-21.275671281088723,-21.275671281088723
9.95670639745873,180.77444458007807,5,-20.891765993646825,-20.891765993646825,-20.891765993646825
9.81672861221644,38.63497543334961,5,-20.5418215305411,-20.5418215305411,-20.5418215305411
10.5165546751796,87.9109878540039,5,-22.291386687949,-22.291386687949,-22.291386687949
10.13899528713513,59.84809112548828,5,-21.347488217837824,-21.347488217837824,-21.347488217837824
9.784119752999684,36.15855026245117,5,-20.460299382499212,-20.460299382499212,-20.460299382499212
9.82641413482422,30.43134880065918,5,-20.56603533706055,-20.56603533706055,-20.56603533706055
10.30717890855977,53.34736251831055,5,-21.767947271399425,-21.767947271399425,-21.767947271399425
9.89900486679581,6.7964348793029785,5,-20.747512166989523,-20.747512166989523,-20.747512166989523
9.842094661917772,59.22270202636719,5,-20.605236654794428,-20.605236654794428,-20.605236654794428
9.856410390468511,51.78362655639648,5,-20.641025976171278,-20.641025976171278,-20.641025976171278
10.243693135012023,84.3824462890625,5,-21.609232837530058,-21.609232837530058,-21.609232837530058
10.159703379684998,56.70338439941406,5,-21.399258449212496,-21.399258449212496,-21.399258449212496
10.147010323731031,140.29356384277344,5,-21.367525809327578,-21.367525809327578,-21.367525809327578
9.684445467005933,23.09774780273437,5,-20.21111366751483,-20.21111366751483,-20.21111366751483
9.837582583452212,25.740402221679688,5,-20.59395645863053,-20.59395645863053,-20.59395645863053
10.11261466999591,38.11333084106445,5,-21.281536674989773,-21.281536674989773,-21.281536674989773
10.01865468740913,34.261444091796875,5,-21.046636718522826,-21.046636718522826,-21.046636718522826
9.926538562035578,38.078269958496094,5,-20.816346405088943,-20.816346405088943,-20.816346405088943
10.204382781607634,108.06330108642578,5,-21.510956954019086,-21.510956954019086,-21.510956954019086
9.876454383826252,31.09263229370117,5,-20.691135959565628,-20.691135959565628,-20.691135959565628
9.89846307009488,47.69433975219727,5,-20.7461576752372,-20.7461576752372,-20.7461576752372
9.960765567465511,49.04277420043945,5,-20.90191391866378,-20.90191391866378,-20.90191391866378
9.853599688032336,50.35442352294922,5,-20.633999220080838,-20.633999220080838,-20.633999220080838
9.794144888052578,23.560375213623047,5,-20.485362220131446,-20.485362220131446,-20.485362220131446
10.008052406249272,25.785404205322266,5,-21.02013101562318,-21.02013101562318,-21.02013101562318
9.665186567661925,18.90660095214844,5,-20.162966419154813,-20.162966419154813,-20.162966419154813
10.022093409674715,23.21586036682129,5,-21.05523352418679,-21.05523352418679,-21.05523352418679
9.884664845578648,39.70305633544922,5,-20.71166211394662,-20.71166211394662,-20.71166211394662
9.872181326863236,45.25802230834961,5,-20.68045331715809,-20.68045331715809,-20.68045331715809
9.91960318885494,24.57128524780273,5,-20.799007972137346,-20.799007972137346,-20.799007972137346
9.674884116362303,24.41439819335937,5,-20.18721029090576,-20.18721029090576,-20.18721029090576
10.114218039000349,55.813133239746094,5,-21.285545097500872,-21.285545097500872,-21.285545097500872
9.698892132362236,32.05647659301758,5,-20.247230330905587,-20.247230330905587,-20.247230330905587
9.71532902258588,33.99448776245117,5,-20.2883225564647,-20.2883225564647,-20.2883225564647
10.119226063212148,45.14037704467773,5,-21.29806515803037,-21.29806515803037,-21.29806515803037
9.625128931467364,20.235462188720703,5,-20.06282232866841,-20.06282232866841,-20.06282232866841
9.771182899526869,34.4620361328125,5,-20.427957248817172,-20.427957248817172,-20.427957248817172
10.014818617160774,37.63241958618164,5,-21.037046542901933,-21.037046542901933,-21.037046542901933
9.864915834088752,35.02708053588867,5,-20.662289585221878,-20.662289585221878,-20.662289585221878
10.005402926715703,27.40509414672852,5,-21.01350731678926,-21.01350731678926,-21.01350731678926
9.677773177561251,34.88726043701172,5,-20.194432943903127,-20.194432943903127,-20.194432943903127
10.174915585184484,22.73262596130371,5,-21.437288962961212,-21.437288962961212,-21.437288962961212
9.685275660724072,23.37396049499512,5,-20.21318915181018,-20.21318915181018,-20.21318915181018
9.757076339285168,13.722307205200195,5,-20.392690848212922,-20.392690848212922,-20.392690848212922
9.64667070272781,22.75288772583008,5,-20.116676756819526,-20.116676756819526,-20.116676756819526
9.68679563175144,24.927490234375,5,-20.2169890793786,-20.2169890793786,-20.2169890793786
10.012817207102056,24.739307403564453,5,-21.032043017755143,-21.032043017755143,-21.032043017755143
10.044700902699828,41.499359130859375,5,-21.111752256749572,-21.111752256749572,-21.111752256749572
9.63241250751254,17.818456649780273,5,-20.081031268781352,-20.081031268781352,-20.081031268781352
9.705281360198626,25.167133331298828,5,-20.263203400496565,-20.263203400496565,-20.263203400496565
10.098160470670468,47.460208892822266,5,-21.245401176676168,-21.245401176676168,-21.245401176676168
9.751244137058103,28.076398849487305,5,-20.378110342645257,-20.378110342645257,-20.378110342645257
9.64750757778252,26.33666610717773,5,-20.1187689444563,-20.1187689444563,-20.1187689444563
9.704341330420364,38.26401519775391,5,-20.26085332605091,-20.26085332605091,-20.26085332605091
9.753061580951425,32.61933898925781,5,-20.38265395237856,-20.38265395237856,-20.38265395237856
9.716496324838564,22.01286125183105,5,-20.29124081209641,-20.29124081209641,-20.29124081209641
9.734825462710448,21.5477237701416,5,-20.33706365677612,-20.33706365677612,-20.33706365677612
9.633721830567351,25.21929359436035,5,-20.08430457641838,-20.08430457641838,-20.08430457641838
9.655542106511229,32.859806060791016,5,-20.13885526627807,-20.13885526627807,-20.13885526627807
9.832693429798343,22.77828788757324,5,-20.581733574495857,-20.581733574495857,-20.581733574495857
9.691698123130134,34.61423873901367,5,-20.229245307825337,-20.229245307825337,-20.229245307825337
9.934543244902631,21.068227767944336,5,-20.836358112256576,-20.836358112256576,-20.836358112256576
9.790323916913184,29.88072395324707,5,-20.47580979228296,-20.47580979228296,-20.47580979228296
9.70694784998457,15.426478385925291,5,-20.267369624961425,-20.267369624961425,-20.267369624961425
9.632644688846966,9.75808811187744,5,-20.081611722117415,-20.081611722117415,-20.081611722117415
9.817996670398047,15.860764503479004,5,-20.544991675995117,-20.544991675995117,-20.544991675995117
9.731354315085774,12.362613677978516,5,-20.328385787714435,-20.328385787714435,-20.328385787714435
9.879475505073524,29.538923263549805,5,-20.69868876268381,-20.69868876268381,-20.69868876268381
9.657323606600032,9.194744110107422,5,-20.14330901650008,-20.14330901650008,-20.14330901650008
10.95768261206301,171.13748168945312,5,-23.394206530157525,-23.394206530157525,-23.394206530157525
10.710308273387868,169.70040893554688,5,-22.77577068346967,-22.77577068346967,-22.77577068346967
9.90337309366143,37.32091522216797,5,-20.758432734153576,-20.758432734153576,-20.758432734153576
10.532816936848816,171.5924530029297,5,-22.33204234212204,-22.33204234212204,-22.33204234212204
9.8839623782431,28.045215606689453,5,-20.709905945607748,-20.709905945607748,-20.709905945607748
10.35296749917323,74.57453918457031,5,-21.882418747933077,-21.882418747933077,-21.882418747933077
10.094054973503926,61.56146240234375,5,-21.235137433759817,-21.235137433759817,-21.235137433759817
9.945923830543247,33.74583435058594,5,-20.86480957635812,-20.86480957635812,-20.86480957635812
9.705616669105378,19.179872512817383,5,-20.264041672763447,-20.264041672763447,-20.264041672763447
9.642850054476602,23.20658302307129,5,-20.107125136191506,-20.107125136191506,-20.107125136191506
10.801270696786998,56.96224212646485,5,-23.003176741967497,-23.003176741967497,-23.003176741967497
10.36819349292111,59.12632369995117,5,-21.920483732302774,-21.920483732302774,-21.920483732302774
10.962803396819062,154.23876953125,5,-23.407008492047655,-23.407008492047655,-23.407008492047655
10.392092755849442,133.4036407470703,5,-21.980231889623603,-21.980231889623603,-21.980231889623603
10.373451568224764,128.35975646972656,5,-21.93362892056191,-21.93362892056191,-21.93362892056191
9.924524719221468,77.4643783569336,5,-20.81131179805367,-20.81131179805367,-20.81131179805367
9.76279402644218,53.37940216064453,5,-20.40698506610545,-20.40698506610545,-20.40698506610545
9.95268317862432,1.414656162261963,5,-20.881707946560798,-20.881707946560798,-20.881707946560798
10.486616218122,163.3557586669922,5,-22.216540545305,-22.216540545305,-22.216540545305
9.74045884286826,37.90470123291016,5,-20.351147107170654,-20.351147107170654,-20.351147107170654
10.94213938596168,137.080078125,5,-23.3553484649042,-23.3553484649042,-23.3553484649042
9.681997625320369,3.752561330795288,5,-20.204994063300923,-20.204994063300923,-20.204994063300923
9.738980638888084,35.77059555053711,5,-20.347451597220207,-20.347451597220207,-20.347451597220207
9.639507495817549,19.38063621520996,5,-20.09876873954387,-20.09876873954387,-20.09876873954387
10.82901495047516,165.8812713623047,5,-23.072537376187903,-23.072537376187903,-23.072537376187903
10.416956996623991,175.0262908935547,5,-22.04239249155998,-22.04239249155998,-22.04239249155998
10.289079428825564,64.08892059326172,5,-21.722698572063912,-21.722698572063912,-21.722698572063912
9.915211900546367,0.823228120803833,5,-20.78802975136592,-20.78802975136592,-20.78802975136592
10.16360901952115,47.077266693115234,5,-21.409022548802874,-21.409022548802874,-21.409022548802874
10.268506906631076,82.45084381103516,5,-21.67126726657769,-21.67126726657769,-21.67126726657769
10.597583316942211,56.96053695678711,5,-22.49395829235553,-22.49395829235553,-22.49395829235553
10.01984922992861,13.342292785644531,5,-21.049623074821525,-21.049623074821525,-21.049623074821525
10.088121896618604,35.06731414794922,5,-21.22030474154651,-21.22030474154651,-21.22030474154651
10.268713225980331,49.72600173950195,5,-21.67178306495083,-21.67178306495083,-21.67178306495083
10.320945495573282,68.60639953613281,5,-21.802363738933206,-21.802363738933206,-21.802363738933206
10.11266172453286,158.31387329101562,5,-21.281654311332147,-21.281654311332147,-21.281654311332147
10.145330007707727,34.87662124633789,5,-21.36332501926932,-21.36332501926932,-21.36332501926932
9.944689296560576,94.70958709716795,5,-20.86172324140144,-20.86172324140144,-20.86172324140144
10.783810272132952,115.45067596435548,5,-22.95952568033238,-22.95952568033238,-22.95952568033238
10.491693395182912,51.36202239990234,5,-22.22923348795728,-22.22923348795728,-22.22923348795728
10.423869127913258,75.89566802978516,5,-22.059672819783145,-22.059672819783145,-22.059672819783145
10.471744240387457,96.63790130615234,5,-22.179360600968643,-22.179360600968643,-22.179360600968643
10.11895994379281,61.75338363647461,5,-21.297399859482024,-21.297399859482024,-21.297399859482024
9.852841854036368,30.627880096435547,5,-20.632104635090922,-20.632104635090922,-20.632104635090922
9.75900009488356,36.655494689941406,5,-20.3975002372089,-20.3975002372089,-20.3975002372089
10.245026119219585,100.04327392578124,5,-21.612565298048963,-21.612565298048963,-21.612565298048963
10.170723784496532,92.499267578125,5,-21.42680946124133,-21.42680946124133,-21.42680946124133
10.584419271955827,137.46353149414062,5,-22.461048179889566,-22.461048179889566,-22.461048179889566
10.05309168223634,52.72319412231445,5,-21.132729205590852,-21.132729205590852,-21.132729205590852
10.129014043005492,55.99428176879883,5,-21.32253510751373,-21.32253510751373,-21.32253510751373
10.07768086930694,116.51890563964844,5,-21.19420217326735,-21.19420217326735,-21.19420217326735
9.898861418726383,17.789352416992188,5,-20.74715354681596,-20.74715354681596,-20.74715354681596
10.653957160809693,86.13477325439453,5,-22.634892902024234,-22.634892902024234,-22.634892902024234
9.77082250765602,46.55013656616211,5,-20.42705626914005,-20.42705626914005,-20.42705626914005
9.930274372217587,31.726348876953125,5,-20.82568593054397,-20.82568593054397,-20.82568593054397
10.474241040237017,156.8572540283203,5,-22.185602600592542,-22.185602600592542,-22.185602600592542
10.327887052353482,9.976856231689451,5,-21.819717630883705,-21.819717630883705,-21.819717630883705
10.130922388333175,45.2010498046875,5,-21.32730597083294,-21.32730597083294,-21.32730597083294
9.91042761346714,34.80990982055664,5,-20.776069033667852,-20.776069033667852,-20.776069033667852
9.655828352804445,33.639610290527344,5,-20.139570882011114,-20.139570882011114,-20.139570882011114
10.266139406969286,73.0213851928711,5,-21.665348517423215,-21.665348517423215,-21.665348517423215
10.074627819801291,44.575233459472656,5,-21.18656954950323,-21.18656954950323,-21.18656954950323
10.1086725592783,16.890968322753906,5,-21.271681398195753,-21.271681398195753,-21.271681398195753
10.13452822807972,86.31018829345703,5,-21.336320570199298,-21.336320570199298,-21.336320570199298
10.06514519614132,126.92176055908205,5,-21.162862990353297,-21.162862990353297,-21.162862990353297
9.995349914946242,61.62328338623047,5,-20.988374787365608,-20.988374787365608,-20.988374787365608
9.98298075486455,47.56743240356445,5,-20.957451887161376,-20.957451887161376,-20.957451887161376
9.83468480698916,56.56221771240234,5,-20.586712017472898,-20.586712017472898,-20.586712017472898
10.231816480848092,73.1286392211914,5,-21.579541202120232,-21.579541202120232,-21.579541202120232
10.31306052632466,41.21307373046875,5,-21.782651315811652,-21.782651315811652,-21.782651315811652
9.735360840393737,8.341629981994629,5,-20.338402100984343,-20.338402100984343,-20.338402100984343
10.072170060316546,37.42988586425781,5,-21.180425150791365,-21.180425150791365,-21.180425150791365
9.938814376672209,46.70309066772461,5,-20.847035941680524,-20.847035941680524,-20.847035941680524
10.00969254696655,58.74764633178711,5,-21.024231367416373,-21.024231367416373,-21.024231367416373
10.243782984490416,123.17101287841795,5,-21.60945746122604,-21.60945746122604,-21.60945746122604
10.007669200418238,33.649620056152344,5,-21.019173001045594,-21.019173001045594,-21.019173001045594
10.23038954404428,37.65070343017578,5,-21.5759738601107,-21.5759738601107,-21.5759738601107
9.917370373416166,47.3348388671875,5,-20.793425933540412,-20.793425933540412,-20.793425933540412
9.89325637342771,19.02859115600586,5,-20.733140933569274,-20.733140933569274,-20.733140933569274
10.073840424084487,48.18130111694336,5,-21.184601060211218,-21.184601060211218,-21.184601060211218
9.994375996851952,39.07077026367188,5,-20.98593999212988,-20.98593999212988,-20.98593999212988
9.83560489522486,61.281883239746094,5,-20.58901223806215,-20.58901223806215,-20.58901223806215
9.896610824565062,40.861724853515625,5,-20.741527061412654,-20.741527061412654,-20.741527061412654
10.194864281041813,21.07256317138672,5,-21.487160702604534,-21.487160702604534,-21.487160702604534
10.15085630174932,51.44957733154297,5,-21.3771407543733,-21.3771407543733,-21.3771407543733
9.717691094653118,22.942293167114254,5,-20.294227736632795,-20.294227736632795,-20.294227736632795
9.6439602718481,32.85938262939453,5,-20.10990067962025,-20.10990067962025,-20.10990067962025
10.137879392843768,33.320674896240234,5,-21.344698482109422,-21.344698482109422,-21.344698482109422
10.045952233625965,25.53514289855957,5,-21.114880584064913,-21.114880584064913,-21.114880584064913
9.85707080681851,29.85662078857422,5,-20.642677017046275,-20.642677017046275,-20.642677017046275
10.041397118695988,0.5255354642868042,5,-21.10349279673997,-21.10349279673997,-21.10349279673997
9.977950083871573,37.102569580078125,5,-20.944875209678933,-20.944875209678933,-20.944875209678933
9.802946651524056,27.18672180175781,5,-20.50736662881014,-20.50736662881014,-20.50736662881014
9.86465876467546,28.6131649017334,5,-20.66164691168865,-20.66164691168865,-20.66164691168865
9.889236351385234,17.211013793945312,5,-20.723090878463086,-20.723090878463086,-20.723090878463086
9.714459975227047,29.36907958984375,5,-20.286149938067616,-20.286149938067616,-20.286149938067616
9.745192515065408,25.40192413330078,5,-20.362981287663523,-20.362981287663523,-20.362981287663523
9.627040231685411,25.3980770111084,5,-20.06760057921353,-20.06760057921353,-20.06760057921353
9.60839583850234,14.667284965515137,5,-20.02098959625585,-20.02098959625585,-20.02098959625585
9.612651909155709,46.98938751220703,5,-20.03162977288927,-20.03162977288927,-20.03162977288927
9.756300125512515,27.72237014770508,5,-20.39075031378129,-20.39075031378129,-20.39075031378129
9.724233303168276,27.705869674682617,5,-20.31058325792069,-20.31058325792069,-20.31058325792069
10.964632948964544,219.77261352539065,5,-23.41158237241136,-23.41158237241136,-23.41158237241136
10.454008277690326,111.89990234375,5,-22.135020694225815,-22.135020694225815,-22.135020694225815
10.899355587366,61.98570251464844,5,-23.248388968415,-23.248388968415,-23.248388968415
10.607144556765826,96.50482177734376,5,-22.517861391914565,-22.517861391914565,-22.517861391914565
10.063001638815908,26.46551322937012,5,-21.15750409703977,-21.15750409703977,-21.15750409703977
10.325892521644258,86.0105209350586,5,-21.814731304110644,-21.814731304110644,-21.814731304110644
9.71210975122873,39.35122680664063,5,-20.280274378071827,-20.280274378071827,-20.280274378071827
9.871664789566251,23.44331741333008,5,-20.67916197391563,-20.67916197391563,-20.67916197391563
10.122961823779017,39.8360481262207,5,-21.30740455944754,-21.30740455944754,-21.30740455944754
9.76069692206145,22.98773193359375,5,-20.401742305153626,-20.401742305153626,-20.401742305153626
10.45857099955789,73.9153823852539,5,-22.146427498894727,-22.146427498894727,-22.146427498894727
10.808984258908309,96.88744354248048,5,-23.022460647270773,-23.022460647270773,-23.022460647270773
10.507614023636378,5.429191589355469,5,-22.269035059090946,-22.269035059090946,-22.269035059090946
9.719055237854072,36.57868576049805,5,-20.29763809463518,-20.29763809463518,-20.29763809463518
10.090051570174568,49.28578186035156,5,-21.22512892543642,-21.22512892543642,-21.22512892543642
9.636047400660832,30.741260528564453,5,-20.09011850165208,-20.09011850165208,-20.09011850165208
9.842425568990963,30.592992782592773,5,-20.606063922477407,-20.606063922477407,-20.606063922477407
10.947319628198802,131.3253936767578,5,-23.368299070497002,-23.368299070497002,-23.368299070497002
10.262728118709356,75.78086853027344,5,-21.65682029677339,-21.65682029677339,-21.65682029677339
9.713140532348948,28.34858512878418,5,-20.28285133087237,-20.28285133087237,-20.28285133087237
10.000470145246751,20.885332107543945,5,-21.00117536311688,-21.00117536311688,-21.00117536311688
9.782532854160356,27.353927612304688,5,-20.456332135400892,-20.456332135400892,-20.456332135400892
10.858796282844107,423.424072265625,5,-23.14699070711027,-23.14699070711027,-23.14699070711027
9.97304503704207,17.537927627563477,5,-20.932612592605174,-20.932612592605174,-20.932612592605174
10.437257090252364,114.8516082763672,5,-22.093142725630912,-22.093142725630912,-22.093142725630912
10.429721032493704,86.97431182861328,5,-22.07430258123426,-22.07430258123426,-22.07430258123426
10.02280230424135,84.56171417236328,5,-21.057005760603378,-21.057005760603378,-21.057005760603378
10.18786949267796,119.50323486328124,5,-21.4696737316949,-21.4696737316949,-21.4696737316949
10.040262031056246,61.17449569702149,5,-21.100655077640614,-21.100655077640614,-21.100655077640614
10.229544999582991,9.005367279052734,5,-21.573862498957478,-21.573862498957478,-21.573862498957478
10.45714446868718,42.66909408569336,5,-22.142861171717946,-22.142861171717946,-22.142861171717946
9.885070111353414,29.909299850463867,5,-20.712675278383536,-20.712675278383536,-20.712675278383536
10.515807509956106,9.781917572021484,5,-22.289518774890265,-22.289518774890265,-22.289518774890265
10.502540914769538,5.084255218505859,5,-22.256352286923846,-22.256352286923846,-22.256352286923846
9.868049612898798,22.541658401489254,5,-20.670124032246996,-20.670124032246996,-20.670124032246996
10.558874309784516,117.38368225097656,5,-22.39718577446129,-22.39718577446129,-22.39718577446129
10.201841525984683,78.13710021972656,5,-21.50460381496171,-21.50460381496171,-21.50460381496171
9.609595782260604,18.285511016845703,5,-20.02398945565151,-20.02398945565151,-20.02398945565151
10.48762495192579,245.4838104248047,5,-22.219062379814474,-22.219062379814474,-22.219062379814474
10.503028374247336,64.42353057861328,5,-22.25757093561834,-22.25757093561834,-22.25757093561834
10.288504684760598,91.1372528076172,5,-21.721261711901494,-21.721261711901494,-21.721261711901494
9.932143565990488,128.97015380859375,5,-20.83035891497622,-20.83035891497622,-20.83035891497622
10.167200470821744,12.92455768585205,5,-21.418001177054357,-21.418001177054357,-21.418001177054357
9.655744091470003,29.425432205200195,5,-20.13936022867501,-20.13936022867501,-20.13936022867501
10.045143937850067,69.71632385253906,5,-21.11285984462517,-21.11285984462517,-21.11285984462517
9.839509916439656,36.68376541137695,5,-20.59877479109914,-20.59877479109914,-20.59877479109914
10.32607748705737,100.2002410888672,5,-21.815193717643425,-21.815193717643425,-21.815193717643425
10.041863422786946,29.97323036193848,5,-21.104658556967365,-21.104658556967365,-21.104658556967365
9.830167014801706,17.151275634765625,5,-20.575417537004263,-20.575417537004263,-20.575417537004263
10.029586533120556,27.889745712280277,5,-21.07396633280139,-21.07396633280139,-21.07396633280139
