id,ra,dec,in_cw_miri,in_primer_nircam,in_primer_miri,m814,m115,m150,m277,m444,m770,snr814,snr115,snr150,snr277,snr444,snr770,primer_m606,primer_m814,primer_m090,primer_m115,primer_m150,primer_m200,primer_m277,primer_m356,primer_m410,primer_m444,primer_m770,primer_m1800,primer_snr606,primer_snr814,primer_snr090,primer_snr115,primer_snr150,primer_snr200,primer_snr277,primer_snr356,primer_snr410,primer_snr444,primer_snr770,primer_snr1800,z_qso_med,z_qso_u68,z_qso_l68,logLbol_med,logLbol_u68,logLbol_l68,Av_qso_med,Av_qso_u68,Av_qso_l68,chi2_qso,z_gal_med,z_gal_u68,z_gal_l68,logMstar_med,logMstar_u68,logMstar_l68,SFR_100_med,SFR_100_u68,SFR_100_l68,Av_gal_med,Av_gal_u68,Av_gal_l68,chi2_gal,chi2_bd,C444,Reff444_med,Reff444_u68,Reff444_l68,Muv_int_med,Muv_int_u68,Muv_int_l68,PB_MIRI,PB_NIRCAM,PB_MIRI_NIRCAM
509336,150.00798254210895,2.464684431175751,1,0,0,28.97653660816825,27.768671349060966,-99.0,28.154152747813708,25.703998671803625,25.668988622544436,0.9454573122069062,1.49145817335638,-1.0491680728233044,4.012728672403984,28.820855628307736,9.68371909969996,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.002835515813505,8.585605080174162,7.296542143999791,45.82923308124033,46.1521245305194,45.62254838292398,2.872271270989618,4.425758539270652,2.325360103482772,3.175,5.607281019097742,6.009301826796039,5.262480796671522,8.91140547280896,9.071326424473495,8.79045297695284,7.095618728673152,9.722051160852978,5.479255681649256,2.647968640133617,2.8787598622740607,2.4194657377745727,3.419,63.63163845217832,0.6459356446037877,7.581914982662552,13.366053409379017,3.65778220446206,-22.02791154618664,-21.22575790754553,-22.726923123604216,1,0,0
509786,150.09381619188306,2.43855169369418,1,0,0,27.9510392046552,-99.0,29.286364958591136,27.431198597061936,25.51785013969389,25.3499715064395,3.768333856383397,-0.1605511852270004,0.9914190528508192,6.599015552869644,31.890636575794755,10.217558983140547,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.744672333955507,6.123272980816048,5.457982789329179,45.69344987607123,45.812211808083006,45.52776459582436,3.049783988344534,3.456057786623461,2.54824583220803,6.453,5.252457635697812,5.541872418116395,5.027902666348954,8.961692529110017,9.134077504086695,8.845964347586921,7.838819203120757,11.082046707938042,6.137976139145706,2.681320508592636,2.9518402959959884,2.380982113048613,2.917,81.6270098201202,0.5948638783983143,10.195616858151944,14.41982000224776,7.300948487669512,-22.586267372284908,-21.86862617362991,-22.974128893803726,1,0,0
510265,150.0664215109951,2.453217240296094,1,0,0,28.365794417879968,28.519828181690727,28.324386544293127,26.18334478456199,24.433481353432143,23.85188098807376,2.2306446121414663,1.151758808538012,2.9584571694314814,28.316619399231907,106.5190691527268,40.258449439635775,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.585739647751256,6.236309119210129,5.336904512597217,46.16267232995624,46.36587076304679,45.91088503607279,3.0683966399204694,3.667363009018077,2.5270127877222506,0.325,5.7096255501974,7.451350629269,5.267066840675295,9.9589776254669,10.293871872699686,9.734602871927668,60.1780180784361,108.46403731400966,41.4830140369273,2.3898543625634563,2.6148219124007097,1.670724130841861,0.391,1249.4622572542378,0.6237938048677097,9.701546948499876,12.064486477670409,6.452533755402093,-23.52537766630933,-22.71022970434576,-24.283945202128567,1,0,0
513339,150.04146060716434,2.4934394889832494,0,0,0,32.32009443812088,-99.0,28.856431915861904,28.349293187078093,26.314358069937654,-99.0,0.0582751580843697,-0.6221773640069412,2.39714221645373,4.91831676834895,24.918582789027457,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.531904203387784,9.303984512627542,5.8194628774563935,45.90155791560712,46.37353063444468,45.536071117352826,3.3208407648389997,4.529133244351012,2.567833051959228,0.394,7.2226639410908415,9.176095978752745,5.165294435278023,10.176077960281994,10.686509872739691,9.790821837996852,76.01502050485674,255.4177739877404,32.23994213397721,3.0302219164278,4.20113216753008,2.202975462898848,0.437,4.763941580766473,0.5712581725637038,23.953992450696184,30.03047961716969,18.40868749218968,-22.228308434373275,-21.341245626249723,-23.294688181988345,0,1,0
513860,150.066747145053,2.4897043726992067,0,0,0,29.041913365204618,29.079385366491508,-99.0,26.84353967459408,24.900871529823505,-99.0,1.3053177311340067,0.3239785893799629,-1.0851892480291148,9.510619705803144,46.93783068789322,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.447703743283254,8.559409522833452,5.6365922880228,46.17360725579714,46.538410684806,45.88837627945632,2.969377190312028,3.5273048680360324,2.424268795040725,1.052,6.005835378331501,8.412105558255874,4.684239283475446,10.45288294121988,10.786948047744303,10.229664341591418,149.05764333208256,320.2245628673328,90.03101274928095,2.814557076809627,3.804734851834924,2.1178918599220693,0.736,18.270843899149483,0.6048554043794865,18.5325902267439,22.18096666593844,15.17491747331112,-23.18085881303612,-22.440177781594063,-23.824762503723157,0,1,0
516460,150.08575156869196,2.50865462296976,0,0,0,28.321102838121625,28.50555114872506,28.28436742269213,27.37547202882913,25.58031160223501,-99.0,2.038440255139521,1.0441899643855357,2.6610283637807752,7.16010656274777,32.11233101465577,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.846524562814752,7.398898519199542,5.424535358291847,45.953009865031454,46.27639956323825,45.63454691955808,3.61334579791792,4.799912627088991,2.74956081510606,0.176,5.170284487692186,6.471848717250207,4.506763266873085,10.227573178582784,10.52116066303386,9.95019437896949,85.58637224161033,163.7980421874381,46.93582178427486,3.9681029737598914,4.871835058858927,2.7802916848803565,0.097,7.853859315021184,0.5610398864493099,26.731385933330944,30.54066355912616,23.005183485081,-22.89881517056521,-22.054494860667543,-23.66510898701511,0,1,0
520764,150.10369349781374,2.5437807926427687,0,0,0,27.88780365165732,27.178178878274043,28.273116433906296,27.503933211539685,25.989752821017312,-99.0,2.3769699757412504,3.204474145704541,2.905764495987177,7.475829932592967,23.80158387953377,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.702635331003026,6.217651428345527,5.398478382382458,45.80502245682756,46.10899407314447,45.49785622343495,4.334576304843165,5.360387305592147,3.204236304668936,1.92,5.208863100720848,5.946821312320512,4.471040307477014,10.137824330842244,10.53017879437694,9.758491814844962,72.39236316315288,178.06307075357913,33.73775588871554,4.769779081971052,5.587219064843432,3.546424065348548,2.079,11.357289697233837,0.5534824368071118,36.7077315501444,40.28661628340024,32.472032809594424,-22.712233258626117,-21.90915714863921,-23.54015164249462,0,1,0
521672,150.07942437080695,2.5607297409960514,0,0,0,29.274100613926283,-99.0,28.57319774885796,27.566058223639946,25.738906707752665,-99.0,0.6278563695931406,-0.0771017201017806,2.067169671018335,6.670213006365657,28.125000636431533,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.304633787830996,9.17797691715995,5.746345010263469,45.94480222071306,46.31235826035694,45.56322075620591,2.8451294358690085,3.62942705231149,2.307614889892505,0.497,6.374294589300361,8.581309451327881,4.854187788983784,10.170387097020845,10.542767009721182,9.86275504985195,72.53329296564364,187.18612790456825,38.79339980416032,2.7949989511243034,3.854508711459069,2.025410011141969,0.456,3.725938229146728,0.6063513771984707,4.76971111408063,8.45651326753161,2.567786511948008,-22.29118606567189,-21.52299401195789,-23.13793200848053,0,1,0
522137,150.06477379942382,2.5698290295500787,0,0,0,27.96203786329373,29.38661290018377,27.789836719465303,27.138136330222373,25.012525461337457,-99.0,1.852117398876714,0.4274721594559229,3.85662505512666,8.625780035362189,49.788830095325714,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.133426149714142,8.440714077525348,5.544138632960464,46.41494290491772,46.71961022621287,46.123689144070255,4.041638462517788,5.12387008692324,3.104075772153324,1.987,5.402431615528927,8.119246895852871,4.551456871946952,10.66526683088284,11.05314761043594,10.417098638737317,235.47639441411303,551.6629366499083,129.19108358450623,4.246831204098799,5.260714186394101,2.9314408966882817,1.471,22.06665378927297,0.608812090357084,20.42384600750813,22.82870306567959,16.733065709582952,-23.87778125093762,-23.09743743567826,-24.55960640503438,0,1,0
523117,150.1531206947976,2.547159681507384,0,0,0,28.258769452301,27.69154772928279,28.57808779904844,27.217102654495957,25.4691574378564,-99.0,2.311449689738485,1.331006232420224,1.5039847959062682,6.722607622013558,26.352121874891555,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.754429276955127,6.469448439368446,5.362644017475014,45.96674676905285,46.309517946646544,45.67455257985648,3.854131169072642,5.281956327445112,2.814704351941644,0.318,5.245575991321712,6.180698647750257,4.498373928634035,10.283655451749146,10.626528204240625,9.995462610423974,98.30195274125954,216.53083934221897,52.54717744309546,3.988373064400726,5.033202807385559,2.9198068692795287,0.359,7.9314137277124335,0.6148911904464583,19.17725827794889,22.74583678618616,13.739810234991433,-23.03290840041924,-22.20682838183039,-23.983814014569948,0,1,0
524291,150.14942590764315,2.559841913870109,0,0,0,27.348619035340004,26.190834484106414,27.0939891076118,25.64177062671428,23.806182952351644,-99.0,2.419905887023992,5.774580747361941,5.5092013474859645,27.056231453331225,113.8180411947778,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.802141415400976,6.1486271540267285,5.516044583826119,46.54195740221128,46.7158211941833,46.37671866989957,3.5484742122838098,3.9931659571090887,3.167898978929583,4.066,5.583700826906933,6.030025381184262,5.07550368707927,10.956614178084688,11.122606652823888,10.716382743376077,433.4209120425728,656.2326559519627,275.8570932654839,3.496348391801517,4.127563128770841,3.064341229939097,5.234,85.40528436780502,0.6134237881625263,20.13876019699501,20.84009065411057,19.2623845640871,-24.58459471590867,-24.0566374399476,-25.153419707416205,0,1,0
524784,150.15546005078303,2.562473748962524,0,0,0,30.85427551326336,29.251181636490585,27.43623625304489,26.945919556849915,25.011454288410924,-99.0,0.157809680982237,0.3329895436367608,3.93380781447924,7.232494270917912,36.70505883728304,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.963155558844637,9.332075150300316,6.193217559802831,46.52122078367785,46.88677180813486,46.07503320544173,3.227655620885293,4.081756533433299,2.683305455754456,0.177,8.14567028452192,9.31562442486719,5.84615949153328,10.847985606940902,11.43069046868813,10.397939372165784,376.8982071497962,1360.7606446993243,127.81504188778705,2.918704163908218,3.8918411753557054,2.2485584986816547,0.168,4.352737564772619,0.6061527711392355,18.64225700171492,21.61256342021293,14.435552675745177,-23.567886158470465,-22.74374077818279,-24.315556488348854,0,1,0
528253,150.18597278248544,2.581009934032561,0,0,0,27.73262942431484,27.039536275296943,27.326411831854127,26.46556581835338,24.94346946013937,-99.0,1.7884213665624655,3.0190583100199264,3.62764741911384,8.790026331846077,32.56881961966668,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.72940752629456,6.317785109832196,5.316042859087509,46.00289882668459,46.29621403373132,45.76542446024376,3.371909676305472,4.669813825196227,2.7471816608088786,0.235,5.434555786092946,6.153253178108025,4.679293789887599,10.462390808598592,10.774766414315396,10.18419327694536,141.35106192394204,294.8090791116239,78.51987519635675,3.717719076726635,4.812480666653663,2.8376774599463204,0.311,11.16370599046235,0.5810789536125445,22.1580482034928,26.637355768654736,16.999884878037616,-23.16008421481353,-22.433551534140747,-23.98329840317158,0,1,0
529019,150.09068550177952,2.6226065159680987,0,0,0,27.780711243254093,26.800506820732824,28.95975080603666,27.558207407780337,25.97356275161744,-99.0,3.605288910496912,2.972986518303595,1.1493818546246284,5.400439263615065,17.986205801373046,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.597038642189233,5.906169631605676,5.374389836274219,45.87004127310716,46.14020057432907,45.55796521767897,4.640437180776809,5.551664658833969,3.5958753318271475,3.46,4.913679600324563,5.473672528297708,4.361406489468406,10.082751715400589,10.388541219026388,9.680186262342348,64.80976816303985,129.08214338587518,31.135194180396027,5.010440225488786,5.682686297028436,3.999127806805697,3.704,16.691699963935694,0.6671131012913604,3.129487089898619,6.276036059135928,1.740539187574843,-23.03764270881661,-22.191166314821345,-23.726694319049678,0,1,0
531803,150.06105519787343,2.4546908237489817,1,0,0,30.47908726803187,-99.0,29.79446043926067,29.003535388060044,27.483743258261523,27.27483932970527,0.4031458346577721,-0.2941915662790807,0.9338898003188848,2.56016621968889,7.844811356123534,3.055410927769436,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.01049277185273,7.816282536941784,5.316243304394799,44.8481429572813,45.10710309416379,44.58130883512784,2.473305389802028,3.275623719132717,1.864751691003312,0.43,7.024304920878443,8.63989552682867,5.408884017103632,8.804970082984319,9.151181830181104,8.348603402074449,3.762808604373118,7.183550004769395,1.663881677854934,1.444609737256948,2.1598618763494475,0.9120852983488056,0.479,6.135087170979656,0.6758777489790465,8.056832752480737,16.708372573246876,2.7677582914646943,-20.090126601529885,-19.46224223565221,-20.77669631520473,1,0,0
532929,150.05525628494232,2.4650844262581546,1,0,0,29.013692662726797,27.67685373557576,27.765451156293032,28.06651809771099,26.263217780835355,25.787023850653277,0.9913798830523354,1.1467519612319632,4.014364469073021,3.53494815384802,16.0143807643215,6.757661516475747,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.030704499555117,7.260912856900636,5.569600030676772,45.50687199011504,45.7736003823432,45.2464904123806,3.2119812915999453,4.017112042378445,2.490785444329712,0.4,6.224030328487238,8.114892776772514,5.385995883987271,9.258669942691654,9.658239464908435,8.887345122489322,12.763018480071112,24.18852290052716,6.303687648415379,2.154596007700184,2.8451041154770014,1.446973605003152,0.762,30.600207100945248,0.5921410945222174,22.653491168209616,28.26154639948116,15.922677562754176,-21.815802659165065,-21.013859760622157,-22.47497433955332,1,0,0
538351,150.05125262972106,2.507224469694305,0,0,0,28.07738437078921,28.294368568479868,28.05023140510789,28.921741242377998,26.41161417306163,-99.0,2.567355346044549,1.0104948803415572,3.083485238403357,1.8009827008540036,13.94725581024884,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.4071934456113295,8.432392235312072,5.605071327212217,45.98565653492015,46.48136774208406,45.64479202218126,4.636225030965788,5.512162327596628,3.496771262481781,4.037,5.652958747650161,7.67983266733207,4.78993274367118,10.169881041826894,10.890082307241087,9.701154409494086,84.53851137164816,413.05282773763145,32.601137865650465,4.83064728232948,5.543395943685832,3.684347582079356,2.009,6.017080193003069,0.590369507317993,18.528490799323947,24.39674475726168,12.255753585252917,-22.90900697149832,-21.92920839145757,-23.69287658640716,0,1,0
543089,150.1165230933941,2.5209626439824557,0,0,0,27.97613320897629,27.229028762126266,27.47863325759556,28.377461241828303,26.821375960171743,-99.0,1.9661369845946643,2.082136532192161,3.415104115550424,2.1446903700445006,6.256145886334246,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.805404344582126,6.681099818641902,5.326308746466959,45.41124794862431,45.845479222755166,44.98985729660774,4.415295594222061,5.444105980383191,3.0855769299917197,1.121,5.8202356208166135,7.703110382279725,4.820807813333101,9.67308343863866,10.392204376685369,9.17815722519029,28.857034343892337,132.95662269554563,9.889899202499617,4.315514659722178,5.42050830273007,3.010649860320657,1.697,3.3060339599262503,0.6940139701971976,3.5112676160554592,6.303536120855971,1.5071966851513217,-21.726306921369307,-20.62369923777572,-22.67774128044388,0,1,0
546683,150.0808415553614,2.5606803503520625,0,0,0,29.395099222260264,28.365304751087848,28.44535260720722,28.510272868229656,26.63586960064049,-99.0,0.7202943444685317,1.0570614607735256,2.7431288352142453,3.258599842778621,14.522433886064489,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.706732311734854,8.560465379784686,5.7054210787701445,45.75519972824203,46.225020719433175,45.32847753322218,3.8159747478411736,5.209219485105201,2.663647052112969,0.152,6.712970040899448,8.496437752059737,5.055842885773573,10.140290781643351,10.759219056872205,9.653243540269187,71.6622732899769,303.71237331602504,22.28501259545454,3.781999186395385,5.147542561643762,2.50332884395726,0.221,0.572517565748818,0.6670390093846227,4.638486980232449,9.486615790022036,2.080906114103348,-22.066675436082747,-21.03249707570933,-23.097245518017168,0,1,0
548708,150.1541934185864,2.548289040609708,0,0,0,-99.0,28.206174990992785,27.76484260470928,28.094562527814517,26.47237677523245,-99.0,-0.7013690243000151,0.744951368323104,2.894001039647701,3.157372634581712,9.51667010104949,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.249799180054252,8.622833317720552,5.8285232483224085,45.74368384566674,46.280200207100094,45.22433812932044,3.280677514116303,4.839730274606841,2.1909195776016643,0.568,7.712669570677939,9.11463946730466,5.927843052626814,10.154537961252895,10.987419538566618,9.573141930954089,78.63608974967255,487.89935753466494,21.055277593006924,3.040900137932823,4.627901176322064,1.955478622074094,0.51,0.9262738429784504,0.5022223613039888,47.1067271707254,54.01254515432403,38.917135805502376,-21.83261562097296,-20.75647642607284,-23.12444489623844,0,1,0
555589,150.14299400597403,2.5988489416408243,0,0,0,28.294755312756408,30.201182436281183,-99.0,27.923427539173595,26.275211559611236,-99.0,2.431249002036091,0.1589968362438894,-0.5539757437269559,2.986281938860244,13.508992194902358,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.911923795744695,8.059936683371127,5.066517822189051,45.6311088187244,45.9730248602392,45.25548048901193,3.3552059109504304,5.009634697913669,2.2331601276622552,2.092,4.987570386715505,6.236184918356526,4.367563098334946,9.827066204438696,10.172845568916175,9.4991561326785,36.09904706937401,80.36901725643187,16.841947030501235,3.895075656212677,5.098964904368918,2.478781706448405,1.573,8.641838459501832,0.6823124067573229,3.0933055288886013,5.830113268968629,1.6952548828634617,-21.987027795957182,-20.91190414232829,-23.05799987458662,0,1,0
555842,150.1704927508963,2.5910391633573315,0,0,0,-99.0,-99.0,34.16126270523048,29.29365793716001,26.47327935851949,-99.0,-0.3736203245407123,-0.9982243715417178,0.0119990443324617,1.310873508207521,14.267240975511308,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.537117070900498,8.846210868831376,6.102702088450633,46.03977870079813,46.466391532472215,45.66032359688239,4.130592139281618,5.20898005384027,3.133932066080963,1.189,6.995280436344059,8.860995156425957,5.566042358682997,10.431039668242846,11.079722502587469,9.919111058832854,141.75702014728026,616.4303282291285,45.86072049982976,3.914747764050407,5.003136227896128,2.904446981523965,1.177,2.438689479938905,0.6719470196803856,3.620453412130341,7.331101907412727,1.8958095493129872,-22.532019734194368,-21.64429922498598,-23.43732328247425,0,1,0
562990,150.22180793443232,2.463239718720862,0,0,1,-99.0,28.253855350770245,28.610769272199867,26.13940551149385,24.237384504451494,-99.0,-0.5654107203727523,1.2223542816586073,1.914831238388136,22.61674097505767,107.5188005849852,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,24.44641494750977,22.803768157958984,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,13.741652488708496,3.48663067817688,8.086017735180228,8.53154821162249,7.526618601911805,46.1044191387564,46.21794336586686,45.95099899303086,1.8565210956624925,2.0422580583645256,1.6747138335382137,0.934,6.030120471995689,8.649386959494763,5.35924418787628,9.462104489310835,9.66029042717645,9.241908919452364,25.823218483946587,39.726981555547326,15.527406037152582,1.9260785357790589,2.1805307946398256,1.4873601830163643,5.622,121.71654560618762,0.6069258841344082,27.05639851336888,27.63296296804082,26.32970577330784,-22.63094042079764,-22.036328808180848,-23.01375442374528,1,0,0
563514,150.2853915082099,2.449468174588992,0,0,0,29.28081271193648,28.07253775808205,28.294514194890425,27.07106441952172,24.96603357639596,-99.0,0.6069201555718102,0.6357576809578066,1.6139322150495896,5.752268722401847,34.61605226046081,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.65808549306832,8.579234146144714,5.7469974814645,46.35478297294304,46.79888489734997,46.03811349636136,3.4731369948094617,4.598440421576542,2.7401738291843847,0.054,6.559220731535594,8.440708758724538,5.08292783167743,10.686557318479167,11.108522744988882,10.343453923724343,253.89528094257616,696.3051460011875,118.36280809018376,3.261452630829229,4.378128005091112,2.460098206952547,0.125,6.0241955116351305,0.6350307751379362,13.11796262616614,16.327580741730312,9.127120835702232,-23.613115667932654,-22.756195415617395,-24.48639104915138,0,1,0
563588,150.20176495178055,2.481388294168846,0,0,0,28.3060472771188,26.586743322495103,26.581612061592782,26.368517505281336,24.58547337763888,-99.0,1.2662730696751925,2.93578726977808,5.055412763836044,10.124370281907677,31.78425923396624,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.440209911115005,7.60409317804867,5.995457146249967,46.656194627149446,47.06619374254691,46.28637809757206,4.339657597783308,5.309548854868063,3.4946616226714164,0.165,6.568627989962449,7.839184360539544,5.955315263437421,11.25559900805489,11.750418498489038,10.78611477530974,872.1357088632715,2855.502133125316,323.9490080101711,4.322374407685132,5.377902536799677,3.2905495386721,0.126,1.7173947351849157,0.5770915247000947,16.74513948111099,22.86294942473593,13.481424004850114,-24.400993091210267,-23.565521806385945,-25.24486337702906,0,1,0
564357,150.1709963563058,2.502482768492288,0,0,0,28.88887811340785,27.661956529805,27.556050820324334,27.23304008467973,25.475367263605264,-99.0,0.6637281995266151,1.171229577172653,3.9256702680447937,6.946673384825876,26.68008700127052,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.664685498871656,8.476271494103324,5.766344590782288,46.13499892538954,46.5575586770551,45.74267032759182,3.442526034386479,4.679594509922338,2.557268159142718,0.085,6.782161710367356,8.382600309156297,5.216440815032854,10.62918190888592,11.264508653302087,10.102914539197076,213.3609175802221,959.2522039652468,66.73544072515695,3.609445703592431,4.99912495949651,2.500605571916795,0.096,0.906251583471556,0.564191489999211,25.8162550868294,28.826688748693112,23.13955979181208,-22.943272198349103,-22.05346499333144,-24.01009470946283,0,1,0
565997,150.23451499403353,2.495406657958998,0,0,0,29.232609375351423,28.91491968756069,29.32575565541615,27.136485432511428,25.358198919066105,-99.0,0.7345502575179862,0.753168432521998,0.8292048109315605,11.137658787805629,32.03940982699691,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.680363959995923,8.6341323164619,5.5476273439801,45.97843249722317,46.29994295092661,45.63451951644279,2.6768382668378097,3.361628394966865,2.227685208765989,0.062,6.429878711666731,8.574513254817303,4.811021244593379,10.277935400714927,10.570142497612062,9.99237379284972,94.75134207973952,186.5359392735745,52.372040460321095,2.49934544422365,3.4526303370993445,1.8434172870380772,0.066,11.94943614154736,0.6529746626921725,7.826007905741608,11.736597775955955,4.327244762194467,-22.556032339744927,-21.802593575560827,-23.283824808250195,0,1,0
